School ID ,VisitorCheckInAndBadges,BuildingAccessControlled,GroundsAccessControlled,MetalDetectors,RandomMetalDetectors,ClosedCampusLunch,RandomDogSniff,ContrabandSweeps,AthleteDrugTesting,ExtracurricularDrugTesting,Uniforms,DressCode,Lockers,SilentAlarms,ClearBags,ElecNotifSystem,StudentPhotoID,ThreatReportingSystem,StaffPhotoID,SecurityCamera,ClassTelephones,TwoWayRadios,LimitedSocialNetwork,ProhibitedPhones,PreventionTraining,PeerMediation,BehavioralModification,StudentCourt,StudentCounseling,RestorativeCircles,IndivMentoringStudents,IndivMentoringAdults,EnrichmentActivities,SocialEmotionalTraining,CommunitySense,ThreatAssessmentTeam,LGBTQGroup,DisabilityGroup,CulturalDiversityGroup,ParentTraining,SchoolParentPrograms,LawEnforcementSchool,LawEnforcementActivities,LawEnforcementProblemParticipation,LawEnforcementPreventionParticipation,LawEnforcementStudentMentoring,LawEnforcementTeaching,LawEnforcementReporting,LawEnforcementDisciplinePolicies,LawEnforcementArrestPolicies,LawEnforcementReportingPolicies,MentalHealthTreatment1,MentalHealthTreatment2,TeacherTrainingClassroomMgmt,TeacherTrainingBullying,TeacherTrainingViolence,TeacherTrainingDA,TeacherTrainingSafety,TeacherTrainingIntervention,TeacherTrainingWarningSigns,TeacherTrainingDAAbuse,TeacherTrainingBehavioralIntervention,TeacherTrainingCrisisPrevention,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents
2574,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,2,4,3,4,5,5,5,5,5,5,22,10,10,80,85,2,3,3,97,10,19,0,0,0,0,12,0,0,0,4,0,6,0,1,0,2,2,3,3
2577,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,1,1,0,1,2,4,2,4,3,4,5,5,3,5,1,15,3,60,75,5,3,3,95,18,29,2,0,0,2,15,0,0,2,0,2,16,0,1,0,2,2,3,3
2578,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,4,5,5,5,5,4,5,2,8,8,60,66,8,4,3,98,6,16,3,1,0,0,6,2,0,0,0,0,6,0,1,0,2,2,3,3
2579,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,4,4,4,5,5,5,3,5,11,25,10,80,75,8,4,3,90,3,8,3,3,3,0,6,3,0,0,1,0,2,0,0,1,2,2,3,2
2580,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,4,2,5,4,5,2,5,24,10,25,75,40,5,2,3,74,26,26,16,0,0,2,22,16,0,2,0,2,24,0,0,3,2,2,3,4
2582,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,4,5,5,5,5,15,10,10,50,50,10,3,3,95,9,22,19,1,1,8,10,7,0,3,1,0,5,0,1,1,2,2,3,4
2583,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,NA,NA,NA,0,0,1,1,1,0,1,1,1,0,1,0,0,1,2,3,2,2,3,4,4,5,1,4,1,8,5,70,70,7,3,3,96,10,6,1,0,0,0,4,0,0,0,0,1,10,0,0,1,2,2,3,3
2585,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,2,3,2,4,4,4,4,4,4,5,8,5,1,90,90,6,3,3,98,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,2,3,3
2586,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,2,4,1,4,5,4,5,4,4,5,9,4,10,75,90,7,3,3,98,4,4,0,0,0,2,4,0,0,0,0,0,4,0,1,0,2,2,3,4
2588,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,4,4,4,3,5,4,5,1,5,17,9,10,70,70,8,4,3,96,73,93,0,0,0,0,85,0,0,0,0,2,73,0,0,0,2,2,3,4
2589,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,5,5,5,5,5,5,5,5,5,4,8,1,90,90,8,3,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3
2591,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,5,4,5,5,5,4,5,3,7,5,95,90,8,3,3,95,4,8,0,0,0,0,6,0,0,0,0,1,4,0,1,0,2,2,3,3
2592,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,5,4,4,5,5,4,5,4,5,47,9,10,75,75,9,4,3,96,3,2,2,0,0,2,0,0,0,1,2,0,0,0,1,2,2,2,3,4
2593,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,0,1,0,1,2,5,4,4,4,5,5,5,3,5,10,10,5,60,80,9,3,3,97,12,26,2,0,0,12,9,2,0,10,0,3,2,0,0,0,2,2,3,4
2597,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3,2,5,4,4,3,5,5,5,2,5,43,9,10,85,85,8,2,2,97,22,60,15,0,0,2,45,0,0,4,0,0,18,0,1,0,2,2,3,4
2599,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,0,0,1,1,0,2,2,5,4,5,4,5,5,5,4,5,10,10,20,70,75,8,3,3,97,12,13,13,1,1,0,9,9,0,0,1,0,10,1,0,0,2,2,3,4
2600,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,5,5,4,5,5,5,5,5,5,2,10,5,75,75,3,3,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3
2601,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,5,5,4,5,5,4,5,1,8,10,90,90,9,3,3,98,0,24,23,0,0,0,16,16,0,0,0,0,0,0,1,0,2,2,3,4
2603,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,5,2,4,4,4,5,5,5,5,25,10,20,30,80,8,3,3,97,26,28,0,0,0,2,26,0,0,0,0,1,26,0,4,0,2,2,3,4
2605,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,5,2,5,3,5,5,5,2,5,30,10,30,70,70,10,2,3,96,7,41,0,0,0,2,19,0,0,1,0,1,5,1,3,0,2,2,3,4
2607,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,4,2,4,1,3,1,4,1,4,1,2,10,15,75,40,70,6,2,2,91,35,184,184,2,2,2,136,136,0,4,10,0,20,1,1,0,2,2,3,3
2608,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,2,4,4,4,5,4,5,5,5,5,1,3,10,50,75,8,3,3,95,2,5,2,0,0,0,2,0,0,1,0,0,1,0,1,0,2,2,3,2
2609,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,NA,NA,NA,0,0,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,3,4,3,5,3,3,5,1,61,5,30,60,7,3,3,97,0,18,18,9,9,0,13,13,0,0,0,0,0,0,1,0,2,2,3,2
2610,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,5,5,5,4,5,11,12,20,0,75,5,3,3,99,14,15,1,0,0,0,14,0,0,0,0,0,14,0,2,0,2,2,3,3
2613,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,1,0,0,1,1,0,1,1,1,0,2,2,4,3,5,5,5,4,5,3,5,1,16,10,55,50,5,3,3,95,15,7,5,0,0,0,4,4,0,0,2,0,13,0,1,0,2,2,3,3
2614,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,NA,NA,NA,1,1,1,1,0,0,1,1,0,0,1,1,0,1,2,5,4,5,5,5,5,5,4,5,8,13,0,50,70,6,2,2,95,4,18,5,0,0,0,9,0,0,1,0,0,3,0,1,0,2,2,3,3
2615,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,0,0,0,1,0,0,2,2,4,2,3,4,4,5,4,4,5,5,14,14,25,40,7,2,3,90,11,10,9,0,0,0,2,2,0,5,0,0,6,0,1,0,2,2,3,4
2616,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,2,5,2,5,2,4,5,8,12,10,85,90,3,3,3,97,10,18,0,0,0,0,8,0,0,4,0,0,6,0,0,0,2,2,3,3
2618,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2,4,4,4,3,4,3,4,4,5,16,21,10,70,80,8,3,3,95,4,8,4,1,1,0,5,2,0,0,2,1,2,0,0,0,2,2,3,3
2623,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,4,3,4,4,5,5,5,5,5,1,14,5,80,90,6,3,3,90,4,9,0,2,0,0,5,0,0,1,2,0,1,0,0,1,2,2,3,3
2624,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,2,4,4,5,2,5,2,5,1,5,0,3,10,25,20,9,2,2,91,38,7,6,0,0,1,4,3,0,0,2,0,33,3,1,1,2,2,3,2
2626,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,NA,NA,NA,0,0,0,1,1,0,1,0,0,0,1,1,0,1,2,4,4,4,4,4,5,4,4,5,1,11,30,70,70,8,4,3,96,4,3,1,0,0,0,3,1,0,0,0,1,4,0,1,0,2,2,3,3
2627,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,2,4,4,4,5,4,4,5,5,10,10,70,70,5,3,3,95,6,22,14,0,0,0,10,8,0,0,0,0,6,0,0,0,2,2,3,2
2628,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,1,1,1,1,0,0,1,1,1,0,1,2,4,2,4,5,4,5,5,4,5,5,12,5,50,75,10,3,3,96,4,2,2,0,0,2,0,0,0,4,0,0,0,0,0,1,2,2,3,2
2630,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,4,4,5,5,5,5,4,5,1,2,3,99,70,8,2,2,97,3,10,4,0,0,0,1,0,0,0,0,1,1,2,1,1,1,4,3,3
2633,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,5,2,4,3,5,5,5,2,4,0,2,20,80,80,4,1,2,97,10,44,0,2,0,1,38,0,0,4,0,0,5,1,3,0,1,4,3,4
2634,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,4,5,5,5,4,5,5,5,2,75,75,0,4,3,98,4,3,0,0,0,0,2,0,0,3,0,4,1,0,2,0,1,4,3,3
2638,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,1,1,0,1,2,5,3,4,4,4,4,5,5,5,6,10,20,75,25,6,1,3,90,12,8,0,0,0,0,6,0,0,0,0,0,12,0,0,0,1,4,3,4
2639,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,2,4,2,5,4,5,5,15,33,30,70,85,8,4,3,85,21,21,5,0,0,1,2,2,0,10,2,1,8,1,4,0,1,4,3,4
2640,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,1,0,0,2,2,4,1,4,5,4,4,5,5,5,1,20,20,80,85,7,2,2,95,23,11,2,0,0,8,5,0,0,13,0,1,10,0,0,2,1,4,3,4
2641,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,3,4,4,5,4,5,3,5,20,7,20,100,90,7,3,3,97,8,21,4,1,1,0,18,3,0,0,1,0,7,0,0,2,1,4,3,4
2642,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,4,2,4,3,4,4,4,2,4,1,25,56,50,30,8,3,3,95,57,36,2,4,0,15,21,0,0,12,0,0,45,0,1,0,1,2,3,4
2645,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,5,3,5,4,5,4,5,4,4,13,15,86,100,14,6,2,2,95,42,67,0,0,0,1,45,0,0,2,0,0,40,0,5,2,1,2,3,4
2646,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,NA,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,3,2,4,4,4,4,4,5,5,4,5,6,15,7,40,78,7,3,3,93,20,43,21,1,1,1,21,8,0,8,6,0,3,3,2,2,1,2,3,4
2647,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,1,0,1,1,1,0,1,1,1,0,1,1,0,3,1,4,2,3,3,4,3,4,2,4,2,18,40,65,40,6,4,3,96,36,120,47,0,0,7,67,20,0,20,0,32,15,1,0,1,1,2,3,4
2649,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,4,4,4,4,4,4,4,4,5,0,12,20,60,65,8,3,3,96,6,23,4,0,0,0,21,4,0,0,1,0,5,0,40,0,1,2,3,4
2650,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,5,4,4,5,5,5,5,4,5,11,8,5,90,90,7,3,2,96,8,17,0,0,0,0,14,0,0,2,0,1,6,0,2,0,1,2,3,2
2651,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,4,2,4,4,4,4,4,5,5,4,5,10,20,5,50,50,7,4,2,95,13,18,0,0,0,0,14,0,0,0,0,0,13,0,2,0,1,2,3,4
2653,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,1,1,0,2,2,4,1,4,4,4,4,4,4,5,5,14,12,78,88,5,3,3,95,36,33,17,7,0,0,27,14,0,11,0,1,25,0,0,1,1,2,3,3
2654,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,NA,NA,NA,1,1,1,1,1,0,1,0,1,0,1,1,0,2,2,4,4,4,4,4,4,4,4,4,6,13,5,60,75,8,2,3,93,7,22,5,0,0,1,10,3,0,2,0,0,5,0,2,0,1,2,3,4
2655,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,2,5,3,4,5,5,5,5,5,4,1,5,15,80,90,8,3,3,95,28,36,1,0,0,5,16,0,0,9,2,0,17,0,0,1,1,2,3,3
2657,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,4,3,4,4,4,5,5,4,4,24,4,20,60,70,7,1,2,95,56,36,18,1,1,8,24,6,2,7,5,0,42,0,1,2,1,2,3,4
2658,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,2,2,3,2,4,5,5,5,5,4,4,30,10,10,50,90,6,2,2,97,11,18,3,1,1,0,14,1,0,1,3,1,6,1,0,1,1,2,3,4
2660,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,4,4,4,5,4,5,4,2,5,13,10,1,60,70,7,3,3,97,20,27,12,0,0,0,10,0,0,0,0,0,20,0,0,1,1,2,3,4
2663,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,2,4,2,3,3,4,3,4,3,4,7,18,25,40,85,8,2,2,96,11,20,0,0,0,3,12,0,0,3,2,3,6,0,1,2,1,2,3,4
2664,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,4,2,3,2,3,2,4,1,4,22,14,85,70,80,6,1,1,95,50,92,44,10,10,6,60,28,0,6,2,2,40,2,2,0,1,2,3,4
2665,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,2,2,5,4,4,5,4,4,5,4,5,22,3,15,25,40,5,2,3,95,3,7,6,0,0,3,0,0,0,3,0,1,0,0,0,1,1,2,3,4
2666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,4,3,3,5,4,5,5,4,5,8,12,26,38,38,6,4,3,98,11,42,16,0,0,0,18,9,0,1,0,2,10,0,2,0,1,2,3,4
2667,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,NA,NA,0,0,0,1,1,0,1,1,1,0,1,1,0,1,2,4,2,3,2,5,5,4,1,4,28,18,30,60,60,6,2,2,95,17,41,41,5,5,0,17,17,0,3,2,3,12,0,2,1,1,2,3,4
