VisitorCheckInAndBadges,SchoolShootings,Arrests,HateCrimes,RacialTensions,StudentBullying,StudentSexualHarassment,VerbalAbuse,SexualOrientationHarassment,WidespreadDisorder,GenderIdentityHarassment,ActsofDisrespect,GangActivities,PctLimitedEnglish,PctSpecialEd,PctBelow15Percentile,PctLikelyCollege,PctAcademicAchievement,ClassroomChangeAvg,StudentAreaCrime,SchoolAreaCrime,PctAverageDailyAttendance,TotalDisciplinaryActions,TotalIncidentsReported,TotalIncidents,TotalIncidentsReportedPolice,TotalSeriousViolentIncidents,TotalSeriousViolentIncidentsPolice,TotalSpecializedTransfers,TotalViolentIncidents,TotalViolentIncidentsPolice,TotalFirearmActions,TotalDrugActions,TotalWeaponActions,TotalDisruptions,TotalFightActions,TotalAlcActions,FTSecurityCount,PTSecurityCount,Urbanicity,GradeLevel,SchoolSize,PctWhiteStudents,SchoolSecurity,SchoolProceduresRules,SchoolPreventionProgram,SchoolMentalHealthServices,SchoolTrainingProgram
1,0,1,2,4,2,4,4,4,5,4,4,5,4,3,77,56,4,8,4,3,88,23,13,36,10,1,1,1,6,3,0,5,3,1,15,0,0,1,1,2,3,4,6,5,6,0,3
1,0,1,2,5,4,5,4,5,4,5,4,5,20,30,90,50,50,8,2,3,94,5,5,10,0,1,0,0,5,0,0,0,0,0,5,0,6,0,1,2,3,4,9,4,15,2,10
1,0,1,2,4,4,5,5,5,5,5,5,5,3,4,1,95,100,8,3,3,96,2,7,9,0,0,0,0,2,0,0,0,0,0,2,0,3,0,1,2,3,4,8,6,13,1,10
1,0,2,2,2,1,4,1,4,2,5,1,5,25,17,70,75,75,9,2,3,90,16,7,23,3,0,0,1,2,1,0,0,0,3,16,0,2,0,1,2,3,4,7,3,11,2,6
1,0,1,2,5,2,4,3,4,4,4,2,5,5,15,38,45,60,6,2,3,98,19,28,47,6,1,1,0,19,3,0,3,0,0,16,0,1,0,1,2,3,3,11,6,11,0,6
1,0,3,2,4,4,4,2,5,5,5,2,4,11,10,5,50,80,5,4,2,92,3,12,15,9,5,5,0,8,5,0,0,0,0,3,0,1,1,1,2,3,2,8,6,6,1,0
1,0,1,2,4,4,5,4,5,5,5,4,5,23,20,5,40,80,4,3,3,97,13,51,64,41,0,0,0,51,41,0,0,3,0,10,0,0,0,1,2,3,3,4,4,5,0,7
1,0,2,2,4,2,3,3,4,4,5,2,4,33,31,45,15,10,5,2,2,93,21,26,47,5,0,0,0,15,0,0,5,0,0,15,1,1,0,1,2,3,4,9,8,13,1,10
1,0,2,2,4,2,3,4,4,4,4,5,5,21,14,15,60,90,6,3,3,88,8,21,29,2,0,0,0,8,1,0,0,3,1,5,0,0,0,1,2,3,3,6,4,11,1,7
1,0,1,2,4,4,4,4,5,5,5,4,5,0,17,10,20,80,6,3,3,93,2,5,7,1,0,0,2,0,0,0,2,0,1,0,0,1,0,1,2,3,3,8,4,8,2,8
1,0,3,2,3,2,4,3,4,2,4,2,4,20,20,15,80,100,7,2,3,94,40,109,149,84,0,0,0,35,10,0,7,0,1,30,3,1,1,1,2,3,3,9,7,14,0,7
1,0,2,2,5,4,5,4,4,4,4,5,5,0,30,85,100,60,6,2,2,88,22,18,40,7,0,0,6,10,3,0,0,0,0,22,0,1,0,1,2,3,4,2,7,14,0,7
1,0,3,2,2,2,4,2,4,2,4,2,2,25,20,95,85,85,6,2,2,92,56,247,303,17,75,0,0,225,6,0,1,5,1,50,0,1,0,1,2,3,4,7,7,13,2,9
1,0,1,2,4,4,4,4,4,5,5,4,5,3,18,5,50,80,8,4,3,97,6,24,30,8,1,0,3,16,2,0,1,0,0,5,0,1,0,1,2,3,3,9,5,11,1,8
1,0,4,2,2,2,3,2,4,1,4,2,4,0,13,0,30,33,6,2,2,96,12,26,38,20,1,1,1,6,3,0,2,1,0,5,4,1,0,1,2,3,3,7,5,7,0,6
1,0,2,2,4,3,4,4,4,4,4,4,4,10,22,70,60,85,6,2,2,95,52,20,72,5,0,0,2,16,1,0,2,2,0,48,0,1,4,1,2,3,4,11,8,12,2,7
1,0,1,2,4,4,4,4,5,4,5,4,4,16,21,20,60,75,7,3,3,90,13,70,83,5,0,0,0,60,5,0,0,0,1,13,0,1,0,1,2,3,4,8,7,10,1,9
1,0,1,2,4,3,4,4,4,5,5,3,5,1,30,20,70,30,6,2,2,94,9,13,22,11,0,0,1,3,1,0,0,0,0,9,0,1,0,1,2,3,3,9,5,11,0,8
1,0,2,2,5,4,5,5,5,5,5,4,5,22,11,60,75,85,6,3,3,96,16,2,18,0,0,0,1,2,0,0,0,0,0,16,0,2,0,1,2,3,4,6,6,6,0,6
1,0,2,2,4,4,4,4,4,4,5,4,4,25,8,20,60,90,5,2,2,96,42,52,94,10,1,1,2,32,8,0,2,0,0,40,0,0,0,1,2,3,4,8,5,7,0,10
1,0,1,2,5,3,5,4,5,4,5,3,5,1,5,6,80,75,7,3,3,96,6,60,66,3,0,0,3,48,0,0,2,0,0,3,1,1,0,1,2,3,3,8,5,5,0,6
1,0,4,2,4,3,3,2,4,2,4,1,4,27,9,25,25,40,8,4,3,95,195,174,369,174,6,6,12,149,149,0,10,3,3,181,1,4,0,1,2,3,4,13,5,8,0,7
1,0,2,2,4,3,4,4,4,5,4,4,4,8,10,3,90,98,4,4,3,97,11,45,56,18,3,3,4,28,8,0,4,1,1,6,0,1,0,1,2,3,4,11,5,15,2,10
1,0,2,2,5,3,5,2,5,2,5,2,5,12,8,5,35,50,7,4,3,96,15,26,41,14,1,0,3,16,14,0,2,2,3,10,1,1,0,1,2,3,4,11,4,12,1,10
1,0,2,2,3,3,4,4,5,4,5,3,5,7,15,15,75,80,5,2,3,96,30,33,63,0,0,0,0,32,0,0,0,0,0,30,0,0,1,1,2,3,4,8,5,8,0,4
1,0,1,2,4,4,4,4,5,5,5,4,5,6,17,8,45,50,5,2,3,93,10,21,31,1,0,0,0,10,0,0,0,0,0,10,0,0,0,1,2,3,3,9,6,9,1,7
1,0,1,2,4,3,4,4,5,5,5,4,5,15,20,8,50,50,7,3,3,95,12,84,96,42,0,0,2,60,20,0,1,0,1,11,0,1,0,1,2,3,4,7,8,13,1,10
1,0,1,2,5,4,4,5,5,4,5,4,5,10,10,50,75,75,8,4,2,95,17,25,42,25,0,0,0,20,20,0,2,0,2,15,0,1,0,1,2,3,4,9,7,8,1,4
1,0,2,2,5,3,5,4,5,4,5,4,4,40,10,5,50,60,7,1,1,94,2,8,10,8,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,3,4,10,6,11,2,10
1,0,1,2,5,4,4,5,5,4,5,5,5,29,30,5,40,80,3,3,3,96,0,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,3,4,10,5,14,2,10
1,0,4,2,4,3,4,4,3,5,5,4,4,12,16,20,20,25,9,1,2,96,90,99,189,30,0,0,33,84,20,0,8,0,1,82,0,0,2,1,2,3,4,9,6,6,0,7
1,0,2,2,4,3,4,4,5,5,5,5,5,36,17,0,75,75,6,3,3,96,51,32,83,10,0,0,8,15,2,0,1,3,0,40,7,0,10,1,2,3,4,10,6,10,2,10
1,0,1,2,4,4,4,4,4,4,5,5,5,17,12,5,75,80,8,3,3,96,19,26,45,4,1,1,3,16,2,0,0,2,0,15,2,0,1,1,2,3,4,9,6,7,0,5
1,0,3,2,5,4,4,4,5,5,5,4,5,16,21,50,60,50,4,2,2,97,21,15,36,10,0,0,21,10,5,0,8,0,10,10,3,41,0,1,2,3,4,8,6,8,0,7
1,0,2,2,3,2,4,4,4,3,4,4,4,7,6,2,82,85,7,3,3,96,6,4,10,3,0,0,3,1,0,0,0,0,2,6,0,2,0,1,2,3,4,13,7,13,0,10
1,0,1,2,4,4,4,4,4,4,5,4,4,10,15,1,60,75,10,4,3,94,11,5,16,0,0,0,1,5,0,0,0,0,0,11,0,1,0,1,2,3,4,9,3,11,0,8
1,0,1,2,5,4,4,5,4,5,4,5,5,10,10,10,90,85,8,3,3,97,10,10,20,5,0,0,2,8,3,0,1,0,0,8,1,2,2,1,2,3,4,10,6,12,0,10
1,0,1,2,3,2,4,3,4,5,5,2,4,23,20,85,30,30,5,2,2,90,109,113,222,26,0,0,0,81,2,0,24,4,0,81,0,0,2,1,2,3,4,7,6,11,2,10
1,0,1,2,2,1,2,2,5,5,5,1,5,19,14,25,75,50,5,3,3,94,8,20,28,3,0,0,0,3,1,0,0,0,0,8,0,1,0,1,2,3,3,7,3,7,1,10
1,0,1,2,4,4,5,4,5,4,5,4,5,2,24,0,0,0,4,2,3,90,6,6,12,0,0,0,0,6,0,0,0,0,0,6,0,1,0,1,2,3,4,7,5,13,0,10
1,0,1,2,4,3,4,5,4,4,4,4,5,3,16,5,80,70,6,3,3,95,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,6,5,8,0,4
1,0,2,2,4,4,4,4,5,5,5,5,5,3,8,15,60,70,5,3,3,93,29,20,49,12,0,0,0,17,12,0,1,0,2,28,0,0,0,1,2,3,2,8,6,8,0,7
1,0,1,2,4,4,4,4,5,4,5,4,4,6,20,20,50,85,6,1,1,95,5,11,16,1,0,0,0,9,0,0,0,1,0,4,0,0,1,1,2,3,4,7,5,7,0,6
1,0,2,1,4,1,4,4,4,5,5,4,5,5,23,45,25,63,7,2,1,90,44,53,97,3,0,0,0,41,3,0,14,0,0,27,3,1,0,1,2,3,3,7,6,11,1,8
1,0,1,2,4,4,5,5,4,5,4,4,4,18,14,20,65,70,6,3,3,92,0,22,22,11,0,0,0,9,1,0,0,0,0,0,0,1,0,1,2,3,3,10,5,7,0,2
1,0,4,2,4,3,4,4,4,5,5,2,4,55,12,80,50,65,6,1,1,94,32,41,73,41,0,0,0,11,11,0,20,0,0,12,0,3,0,1,2,3,4,11,6,9,1,8
1,0,1,2,4,3,5,4,5,4,5,4,5,23,10,10,70,90,7,3,3,85,3,4,7,0,0,0,0,3,0,0,0,1,0,2,0,0,1,1,2,3,2,7,4,7,0,8
1,0,2,2,5,4,5,4,5,3,5,2,5,1,10,40,85,90,9,4,2,95,3,19,22,3,0,0,0,18,2,0,0,1,0,2,0,2,0,2,2,2,4,9,7,11,0,2
1,0,1,2,5,4,5,5,4,5,4,5,5,1,12,8,70,75,8,2,2,95,6,7,13,3,0,0,4,5,1,0,2,0,0,4,0,1,0,2,2,2,4,6,5,5,0,6
1,0,1,2,4,3,4,4,5,4,5,4,5,96,20,15,15,80,5,2,2,85,0,36,36,2,0,0,0,18,0,0,0,0,0,0,0,5,0,2,2,2,4,8,4,11,1,9
1,0,1,2,4,3,3,4,5,5,5,4,5,20,5,30,75,60,6,3,3,95,4,5,9,2,0,0,0,1,0,0,1,0,0,2,1,0,0,2,2,2,2,5,7,5,1,3
1,0,1,2,4,3,4,2,4,2,4,2,5,9,13,12,90,90,9,3,3,98,12,18,30,3,0,0,0,7,0,0,6,0,1,6,0,0,0,2,2,2,3,6,5,8,0,3
1,0,1,2,4,4,4,4,4,5,5,5,5,12,20,5,75,85,8,2,3,95,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,5,8,1,7
1,0,1,2,4,4,5,5,5,5,5,5,5,11,13,10,65,95,9,3,3,96,10,10,20,0,0,0,0,10,0,0,0,0,0,10,0,0,0,2,2,2,4,6,4,6,1,3
1,0,1,2,4,4,4,4,4,5,4,4,5,3,17,5,99,99,9,3,3,96,4,2,6,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,2,2,2,10,5,7,1,6
1,0,2,2,4,4,4,3,4,4,5,2,5,0,22,14,50,40,9,2,3,91,22,4,26,1,0,0,0,2,1,0,0,0,0,22,0,0,1,2,2,2,2,8,5,7,0,1
1,0,1,2,5,4,5,5,5,5,5,5,5,11,11,5,80,70,8,3,3,96,1,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,2,2,4,10,6,11,2,5
1,0,1,2,3,3,4,4,5,5,5,3,5,18,14,16,76,80,10,3,3,96,2,11,13,4,0,0,0,5,2,0,0,0,0,2,0,1,1,2,2,2,3,10,5,14,0,9
1,0,2,2,5,4,5,4,5,4,5,3,5,3,15,10,65,95,10,4,3,97,7,15,22,0,0,0,0,10,0,0,0,0,0,7,0,1,0,2,2,2,2,8,3,8,1,3
1,0,2,2,4,4,4,4,4,5,4,4,5,12,13,30,40,25,6,2,2,92,21,44,65,4,0,0,3,40,0,0,2,1,0,18,0,1,0,2,2,2,3,7,7,9,1,6
1,0,1,2,5,4,4,4,4,5,5,4,5,2,24,4,85,90,7,3,3,96,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,6,4,4,1,2
1,0,1,2,4,4,4,5,4,5,5,5,5,1,16,10,90,90,6,3,3,98,2,5,7,3,0,0,0,2,0,0,0,0,0,2,0,1,0,2,2,2,2,8,5,9,0,9
1,0,2,2,5,4,4,4,4,5,5,3,5,5,10,10,85,65,6,3,3,90,5,9,14,0,0,0,0,1,0,0,3,0,4,2,0,2,0,2,2,2,3,10,6,8,0,2
1,0,1,2,4,3,4,4,4,5,4,4,5,0,15,12,75,85,8,3,3,95,13,14,27,4,3,2,0,11,4,0,0,1,0,12,0,2,0,2,2,2,2,11,6,11,0,5
1,0,1,2,5,4,4,4,4,5,4,5,5,0,17,3,90,95,10,3,3,95,3,4,7,2,1,1,0,3,1,0,0,1,2,2,0,1,0,2,2,2,2,9,3,9,1,7
1,0,1,2,5,4,5,5,5,5,5,4,5,2,14,0,90,100,3,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,3,9,5,8,1,10
1,0,1,2,5,4,5,5,4,5,5,5,5,1,20,3,90,90,9,3,3,95,2,3,5,0,0,0,0,2,0,0,0,0,1,2,0,1,0,2,2,2,2,6,6,10,1,8
1,0,1,2,4,3,5,4,5,4,5,5,5,20,20,20,50,70,9,2,2,94,5,6,11,5,0,0,0,6,5,0,0,0,0,5,0,4,0,2,2,2,4,10,7,13,0,10
1,0,1,2,4,4,4,4,4,5,5,4,5,2,14,20,85,90,8,4,3,97,8,12,20,0,1,0,0,8,0,0,1,0,0,7,0,1,0,2,2,2,2,7,7,6,0,1
1,0,1,2,4,2,4,5,4,5,4,4,5,0,10,2,60,75,7,3,3,90,6,12,18,1,0,0,0,10,0,0,0,0,0,5,1,1,0,2,2,2,1,8,4,8,0,10
1,0,1,2,4,3,4,4,5,5,5,4,5,1,14,20,30,50,5,3,3,94,4,9,13,8,0,0,0,6,5,0,0,1,2,3,0,0,1,2,2,2,3,9,5,8,0,9
1,0,1,2,4,2,5,4,5,5,5,4,5,1,17,5,80,70,3,4,3,96,2,6,8,0,0,0,0,6,0,0,0,0,0,2,0,0,1,2,2,2,2,8,6,10,2,7
1,0,2,2,4,4,4,5,4,5,5,4,5,0,21,40,60,45,8,3,3,95,3,2,5,2,0,0,0,2,2,0,0,0,0,3,0,0,0,2,2,2,3,9,6,13,0,7
1,0,1,2,3,3,4,4,4,4,5,3,5,1,18,0,95,90,10,3,3,95,1,12,13,4,0,0,1,12,4,0,0,0,0,1,0,0,2,2,2,2,2,8,5,9,2,5
1,0,1,2,4,4,4,5,4,5,4,5,5,1,15,30,70,85,6,3,3,95,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,4,6,5,6,0,10
1,0,1,2,4,4,4,3,5,4,5,2,5,3,15,35,20,20,8,3,2,96,11,8,19,1,0,0,2,6,1,0,2,0,0,9,0,0,0,2,2,2,3,8,7,6,0,9
1,0,1,2,4,4,4,3,5,5,5,2,5,1,9,10,50,60,10,3,3,97,6,3,9,0,0,0,0,3,0,0,0,0,0,6,0,0,0,2,2,2,2,5,4,10,0,10
1,0,2,2,4,3,4,4,4,4,5,4,5,1,10,15,50,85,7,2,3,95,16,18,34,4,0,0,3,14,1,1,3,0,0,12,0,1,0,2,2,2,3,11,3,9,1,10
1,0,2,2,4,4,5,4,5,5,5,3,5,3,8,11,61,78,5,4,3,96,9,10,19,4,0,0,0,7,1,0,2,0,0,7,0,0,1,2,2,2,3,10,7,11,0,7
1,0,1,2,5,3,4,4,5,5,5,3,5,0,21,10,50,50,8,3,3,90,6,16,22,1,0,0,0,5,1,0,0,1,1,5,0,1,0,4,4,1,4,6,5,9,0,8
1,0,1,2,5,4,5,4,5,5,5,5,5,0,9,13,100,100,8,3,3,94,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,2,6,6,3,0,6
1,0,1,2,4,3,5,4,4,5,4,5,5,1,17,10,70,75,8,3,3,94,2,9,11,6,0,0,0,3,0,0,0,0,0,2,0,0,0,4,4,1,2,7,3,7,0,3
1,0,1,2,4,3,4,4,4,4,4,4,5,1,10,15,80,80,8,3,3,96,5,7,12,7,0,0,0,0,0,0,0,0,3,0,5,0,0,4,4,1,1,7,4,7,0,6
0,0,1,2,4,4,5,5,5,5,5,4,5,5,8,5,85,75,7,3,3,95,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,2,7,6,10,0,8
1,0,1,2,5,4,5,4,5,5,5,4,5,0,18,2,100,100,10,3,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,6,6,8,0,8
1,0,1,2,5,4,4,4,5,5,5,5,5,0,14,10,85,85,8,3,3,90,2,5,7,0,0,0,0,1,0,0,0,0,3,2,0,0,0,4,4,1,2,6,5,6,0,1
0,0,1,2,4,3,4,4,5,4,5,4,5,10,18,10,30,60,5,3,3,96,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,5,5,2,6
0,0,1,2,5,4,5,5,5,5,5,5,5,0,6,2,50,80,7,3,3,98,2,5,7,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,4,1,2,4,4,6,1,6
1,0,1,2,5,4,5,4,5,5,5,4,5,2,20,2,90,90,8,3,3,98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,2,7,5,6,0,7
1,0,1,2,4,3,4,3,5,4,5,4,5,1,16,8,92,70,9,3,3,94,0,9,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,1,1,9,5,15,2,9
1,0,1,2,5,4,5,5,5,5,5,5,5,0,9,2,99,80,9,3,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,6,5,15,0,10
1,0,1,2,4,4,5,4,5,4,5,5,5,0,12,5,75,75,8,3,3,95,4,5,9,1,0,0,0,3,0,0,1,0,0,3,0,1,0,4,4,1,1,7,4,6,0,4
1,0,1,2,5,4,5,5,5,4,5,5,5,3,5,10,65,65,7,3,3,98,11,15,26,5,0,0,2,4,0,0,4,0,1,6,1,0,0,4,4,1,3,5,8,16,0,10
0,0,1,2,5,4,5,4,5,5,5,4,5,2,14,10,75,75,8,3,3,96,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,2,3,3,5,0,4
1,0,1,2,5,4,5,5,5,5,5,4,5,11,12,20,50,30,9,2,2,92,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,6,4,8,1,10
1,0,1,2,5,4,5,5,5,5,5,5,5,0,10,10,90,100,7,3,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,3,3,0,0,9
1,0,1,2,4,4,5,5,5,5,5,4,5,0,2,5,65,80,10,3,3,96,1,9,10,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,4,1,4,7,5,5,1,7
1,0,1,2,5,3,4,4,5,5,5,5,5,0,21,10,75,70,7,3,3,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,6,5,8,1,6
1,0,1,2,5,4,4,4,5,5,5,4,5,0,13,2,80,70,8,3,3,85,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,2,5,3,6,1,4
1,0,2,2,4,2,4,3,5,3,5,3,5,8,15,10,30,50,10,3,3,93,20,60,80,29,0,0,0,30,4,0,5,0,0,10,5,4,0,3,4,3,4,6,3,8,2,5
1,0,2,2,5,4,2,4,4,5,5,3,5,0,18,16,78,78,7,3,3,95,12,19,31,10,0,0,1,5,0,0,2,6,0,2,2,0,2,3,4,3,2,9,5,9,1,8
0,0,1,2,4,4,4,4,5,5,5,5,5,5,10,10,70,90,10,4,3,95,2,8,10,6,2,2,0,3,2,0,1,0,0,1,0,0,1,3,4,3,3,7,8,7,0,10
1,0,2,2,4,3,4,4,5,4,5,4,5,0,10,23,38,78,7,3,3,91,15,59,74,31,0,0,8,45,20,0,5,0,3,10,0,0,2,3,4,3,1,7,5,10,1,7
1,0,2,2,4,1,4,4,4,4,5,1,5,5,7,10,70,70,6,3,3,98,1,7,8,1,1,0,0,3,0,0,0,1,0,0,0,0,1,2,4,2,3,9,4,11,0,9
1,0,1,2,4,4,4,4,4,5,4,5,5,0,21,8,75,85,8,2,3,92,15,20,35,3,1,0,1,14,2,0,2,4,0,9,0,0,1,2,4,2,2,5,5,5,1,2
1,0,2,2,4,3,3,2,5,5,5,1,5,6,18,15,30,50,7,3,3,92,60,46,106,8,0,0,5,38,0,0,6,0,0,54,0,1,0,3,2,4,3,7,4,7,1,9
1,0,2,2,4,4,4,3,5,4,5,3,5,6,13,17,48,63,6,3,3,92,32,45,77,0,0,0,0,41,0,0,0,2,0,30,0,0,1,3,2,4,2,8,7,8,2,9
1,0,1,2,4,3,4,4,4,5,4,3,5,1,12,2,80,80,7,3,3,95,29,60,89,2,0,0,0,43,0,0,0,1,0,28,0,0,0,3,2,4,2,9,4,9,2,7
1,0,1,2,4,4,4,4,5,5,5,4,5,1,13,10,20,50,7,3,3,98,6,28,34,12,3,3,0,21,6,0,0,0,1,6,0,1,0,2,2,4,3,8,6,11,1,4
1,0,1,2,4,4,5,4,5,5,5,3,5,2,7,6,80,90,7,3,3,92,7,13,20,2,0,0,0,9,2,0,0,0,2,7,0,0,0,2,2,4,3,8,5,9,0,6
1,0,2,2,4,4,4,4,4,5,4,4,5,3,11,10,50,60,6,2,2,95,26,117,143,62,2,2,12,43,6,0,9,0,0,14,3,1,0,2,2,4,2,9,2,12,1,5
1,0,1,2,4,3,4,4,5,5,5,4,5,25,10,10,90,90,4,4,3,95,20,18,38,8,0,0,7,11,5,0,0,10,2,10,0,0,1,2,2,4,3,8,6,13,0,4
1,0,1,1,4,3,5,4,4,5,4,4,4,10,10,10,85,90,5,3,3,97,15,52,67,2,5,0,0,15,1,0,5,0,4,10,0,3,2,2,2,4,4,8,4,8,1,3
1,0,1,2,4,3,4,4,4,5,5,4,5,4,3,10,95,95,6,3,3,99,4,12,16,0,2,0,0,8,0,0,0,0,0,4,0,1,0,2,2,4,4,6,5,11,1,10
1,0,1,2,4,2,4,3,4,4,4,3,4,17,13,25,35,80,6,2,3,95,67,78,145,10,0,0,1,68,0,0,3,4,0,60,0,5,1,2,2,4,4,9,5,13,0,8
1,0,1,2,4,3,4,4,4,5,5,4,5,1,7,5,90,90,4,3,3,96,2,6,8,6,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,4,3,9,6,11,2,7
1,0,2,2,4,2,2,4,5,5,5,4,5,5,25,1,95,95,4,3,3,98,2,21,23,2,0,0,0,5,0,0,0,0,1,2,0,0,0,2,2,4,4,8,3,13,2,7
1,0,1,2,4,2,4,4,5,4,5,2,5,22,17,15,50,70,6,3,3,97,72,45,117,0,0,0,0,24,0,0,14,10,2,48,0,4,1,2,2,4,4,9,6,9,0,5
1,0,2,2,4,3,4,2,4,2,3,2,4,30,22,70,5,30,8,1,3,92,21,46,67,1,10,0,1,41,1,0,0,2,5,19,0,1,0,2,2,4,4,8,6,11,0,6
1,0,2,2,4,4,4,4,4,4,5,4,5,15,25,15,50,70,6,3,3,95,6,22,28,10,0,0,0,9,0,0,1,0,0,5,0,24,0,2,2,4,4,8,6,14,0,10
1,0,1,2,5,4,5,5,5,5,5,4,5,6,10,1,90,100,6,3,3,95,3,16,19,2,0,0,0,14,0,0,0,1,0,0,2,3,0,2,2,4,4,7,4,12,0,10
1,0,1,2,4,4,4,4,4,4,5,4,5,22,12,10,90,90,6,3,3,96,0,9,9,3,0,0,0,7,3,0,0,0,0,0,0,2,0,2,2,4,3,8,4,12,0,10
1,0,1,2,5,4,5,4,5,5,5,4,5,16,17,10,80,80,7,3,3,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,4,4,13,7,11,0,10
1,0,1,2,5,2,5,5,5,5,5,5,5,8,10,8,99,99,4,3,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,2,4,4,12,6,16,1,10
1,0,1,2,4,4,4,4,4,4,4,4,5,3,12,18,70,80,6,3,3,95,10,19,29,1,0,0,0,9,0,0,0,0,2,10,0,1,0,2,2,4,4,11,5,10,1,8
1,0,1,2,3,4,5,4,4,5,4,3,5,2,11,10,100,70,6,3,3,97,16,17,33,0,0,0,0,16,0,0,0,0,1,16,0,1,0,2,2,4,3,6,2,7,1,8
1,0,1,2,5,4,5,4,5,5,5,4,5,3,30,7,75,75,7,3,3,95,15,103,118,2,0,0,3,101,1,0,0,0,0,15,0,1,0,2,2,4,3,10,4,8,0,10
1,0,2,2,4,4,5,5,4,5,5,4,5,5,12,5,50,70,6,3,3,97,2,6,8,6,0,0,0,2,2,0,0,0,0,2,0,1,0,2,2,4,3,9,6,14,0,6
1,0,2,2,4,3,4,4,4,4,4,4,4,2,8,5,75,75,8,4,2,90,22,167,189,2,10,0,2,100,2,0,3,0,1,19,0,3,0,2,2,4,4,4,7,10,0,7
1,0,2,2,4,2,3,5,4,5,4,4,5,5,13,10,85,75,8,4,3,94,15,53,68,2,0,0,0,33,0,0,0,0,1,15,0,6,2,2,2,4,3,7,5,9,1,6
1,0,1,2,4,4,4,5,4,5,5,4,5,1,12,7,98,99,7,3,3,98,0,5,5,0,0,0,0,5,0,0,0,0,1,0,0,0,2,2,2,4,2,8,5,7,0,6
1,0,2,2,4,2,4,4,3,5,4,2,5,19,11,8,70,70,8,4,2,97,23,143,166,5,45,0,0,70,3,0,2,2,4,19,0,4,0,2,2,4,4,8,4,14,0,9
1,0,2,2,3,2,4,4,4,5,4,3,5,1,11,10,55,75,8,3,3,96,135,155,290,18,0,0,0,138,14,0,5,0,1,130,0,0,1,2,2,4,2,8,6,9,2,6
1,0,1,2,4,3,4,4,4,5,5,3,5,1,12,8,55,65,9,3,3,96,5,18,23,11,5,5,1,11,7,0,0,0,0,5,0,0,1,2,2,4,2,7,4,9,0,7
1,0,1,2,4,4,5,4,4,5,5,3,5,1,15,18,70,80,8,3,3,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,4,2,6,6,10,0,4
1,0,1,2,5,4,4,4,4,5,4,4,5,6,16,21,75,75,6,3,3,97,4,5,9,0,0,0,0,4,0,0,0,1,0,3,0,0,0,2,2,4,3,7,6,7,1,7
1,0,1,2,4,4,4,4,5,4,5,5,5,1,10,2,98,90,6,3,3,95,4,11,15,0,0,0,0,6,0,0,0,0,0,4,0,0,44,2,2,4,2,7,6,8,1,7
1,0,2,2,5,2,4,5,4,5,4,2,5,6,12,10,75,85,8,3,3,93,6,9,15,9,0,0,0,4,4,0,1,1,0,4,0,1,0,2,2,4,2,9,5,13,1,8
1,0,1,2,4,4,4,4,4,4,4,4,5,3,11,8,100,100,9,3,3,97,1,14,15,13,0,0,0,10,10,0,0,1,0,0,0,1,2,2,2,4,3,9,4,8,2,6
1,0,1,2,4,4,4,5,5,5,5,5,5,2,8,5,75,75,5,4,3,97,10,10,20,0,0,0,0,9,0,0,0,1,0,9,0,1,0,2,2,4,3,10,6,11,1,8
